,Acetoanaerobium,Acidaminococcus,Acidiferrobacter,Acidihalobacter,Acinetobacter,Actinobacillus,Actinomyces,Agathobacter,Aggregatibacter,Akkermansia,Alicyclobacillus,Alistipes,Alkalitalea,Alpha3microvirus,Aminobacterium,Anaerobutyricum,Anaerolinea,Anaerostipes,Anaerotignum,Aneurinibacillus,Anoxybacillus,Arcticibacterium,Aristaeella,Arsenophonus,Asticcacaulis,Aureibaculum,Bacillus,Bacteroides,Barnesiella,Bartonella,Basfia,Bifidobacterium,Blautia,Brochothrix,Burkholderia,Butyrivibrio,Caldicellulosiruptor,Campylobacter,Candidatus,Candidatus Amoebophilus,Candidatus Azobacteroides,Candidatus Blochmannia,Candidatus Cardinium,Candidatus Fukatsuia,Candidatus Hamiltonella,Candidatus Izimaplasma,Candidatus Koribacter,Candidatus Moranella,Candidatus Nucleicultrix,Candidatus Phaeomarinobacter,Candidatus Phytoplasma,Candidatus Promineofilum,Candidatus Purcelliella,Candidatus Solibacter,Candidatus Sulcia,Candidatus Tachikawaea,Capnocytophaga,Caulobacter,Cellulomonas,Cellulosilyticum,Chakrabartyella,Chlamydia,Chloroflexus,Chordicoccus,Chthonomonas,Cloacibacillus,Clostridioides,Clostridium,Collinsella,Comamonas,Coprobacter,Coprococcus,Coraliomargarita,Coriobacterium,Corynebacterium,Dehalobacterium,Dehalococcoides,Deinococcus,Desulfococcus,Desulfofarcimen,Desulfomonile,Desulfotomaculum,Desulfovibrio,Devosia,Dialister,Dichelobacter,Dorea,Draconibacterium,Eggerthella,Elusimicrobium,Emergencia,Enterobacter,Enterococcus,Enterovibrio,Erwinia,Erysipelothrix,Escherichia,Ethanoligenens,Eubacterium,Ezakiella,Faecalibacillus,Faecalibacterium,Faecalibaculum,Fastidiosipila,Fibrobacter,Filifactor,Finegoldia,Flammeovirga,Flavonifractor,Frankia,Fusobacterium,Gemmatimonas,Geoalkalibacter,Geobacillus,Geobacter,Gordonibacter,Haemophilus,Halomicrobium,Halothiobacillus,Helicobacter,Herbinix,Homo,Hungateiclostridium,Hungatella,Ichthyobacterium,Intestinibacillus,Intestinimonas,Jeotgalibaca,Kineothrix,Kiritimatiella,Klebsiella,Kosmotoga,Lachnoanaerobaculum,Lachnoclostridium,Lachnospira,Lactobacillus,Lactococcus,Lawsonibacter,Leuconostoc,Libanicoccus,Liberibacter,Limnochorda,Listeria,Longicatena,Lysinibacillus,Mageeibacillus,Magnetospira,Mahella,Massilia,Mediterraneibacter,Megamonas,Megasphaera,Melioribacter,Methanobrevibacter,Methylobacter,Mogibacterium,Monoglobus,Mordavella,Morganella,Muribaculum,Muricauda,Mycoplasma,Neisseria,Niabella,Nitrosomonas,Nitrospira,Nocardia,Novibacillus,Novisyntrophococcus,Odoribacter,Oenococcus,Olsenella,Oscillibacter,Paenibacillus,Paeniclostridium,Paludicola,Pantoea,Parabacteroides,Paraphotobacterium,Paraprevotella,Parvimonas,Pasteurella,Paucibacter,Peptoclostridium,Peptoniphilus,Petroclostridium,Phascolarctobacterium,Phocaeicola,Photobacterium,Porphyromonas,Pragia,Prevotella,Propionimicrobium,Prosthecochloris,Proteus,Pseudarcicella,Pseudomonas,Pseudopedobacter,Psychrobacter,Rhodomicrobium,Rickettsia,Roseburia,Rothia,Rubrobacter,Ruminococcus,Ruthenibacterium,Salmonella,Sandaracinus,Sarcina,Segatella,Selenomonas,Sellimonas,Serratia,Shewanella,Shigella,Sneathia,Sodalis,Solibaculum,Sphaerobacter,Sphingobium,Spiroplasma,Staphylococcus,Steroidobacter,Streptobacillus,Streptococcus,Streptomyces,Sutterella,Symbiobacterium,Synechococcus,Syntrophomonas,Tannerella,Terrisporobacter,Tessaracoccus,Thalassolituus,Thermobifida,Thermobispora,Thermodesulfatator,Thermus,Thioalkalivibrio,Thioflavicoccus,Thiomonas,Thomasclavelia,Tistrella,Treponema,Trichodesmium,Turicibacter,Ureaplasma,Vagococcus,Veillonella,Vescimonas,Vibrio,Virgibacillus,Wansuia,Weissella,Xanthomonas,Yersinia,[Clostridium],[Ruminococcus],uncultured
SRR2143538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00187,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0541,0.0,0.09885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00173,0.0,0.0,0.0,0.0,0.24078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01671,0.0,0.0,0.0,0.00355,0.00043,0.0,0.0,0.08761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028980000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.00126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0,0.0,0.0,0.0,0.03813,0.0,0.0,0.0,0.0,0.00422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.00069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033,0.00318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00218,0.0,0.00045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00164,0.0,0.0,0.0,0.0,0.0,0.0,0.17707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028,0.23013,0.0
SRR2143540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042,0.0,0.00856,0.0,0.036800000000000006,0.0,0.0,0.0,0.01728,0.0,0.00764,0.0,0.0,0.0,0.0,0.01257,0.0,0.0,0.00081,0.0,0.10003999999999999,0.01785,0.0,0.0,0.0,0.14668,0.0,0.0,0.00117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00262,0.0,0.00127,0.00657,0.016,0.03348,0.0,0.0,0.032229999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04412,0.0,0.0,0.0,0.00189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00351,0.0,0.00091,0.03634,0.0,0.0,0.0,0.0,0.0,0.0,0.01622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01028,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.00078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.02901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019,0.0,0.0,0.0,0.0,0.00019,0.0059,0.0,0.0,0.00121,0.00019,0.0,0.01066,0.0,0.011980000000000001,0.0,0.01676,0.0,0.0,0.0,0.0,0.0,0.0017,0.02918,0.07684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01261,0.00052,0.0,0.0,0.00033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04068,0.0,0.0,0.0,0.0,0.0,0.0,0.00033,0.03678,0.00047000000000000004
SRR2143542,0.0,0.08006,0.0,0.0,0.0,0.0,0.0,0.00081,0.0,0.00195,0.0,0.00117,0.0,0.0,0.0,0.08401,0.0,0.07118999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12483,0.0,0.0,0.0,0.0425,0.02722,0.0,0.0,0.00191,0.0,0.00014,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00704,0.0,0.0,0.0,0.0,0.00086,0.0,0.0,0.03718,0.01661,0.0,0.0,0.0,0.06533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03805,0.0,0.0,0.0,0.00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00242,0.0,0.00321,0.04714,0.0,0.0,0.0,0.0,0.0,0.0,0.00118,0.0,0.0,0.0,0.0,0.0,0.0,0.00046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00967,0.0023,0.0,0.00022,0.00013,0.0,0.0,0.0,0.0,0.02122,0.0,0.0,0.00083,0.0,0.0,0.0,0.0,0.0,0.00196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00353,0.00014,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.00042,0.0,0.0,0.0,0.0,0.00036,0.00065,0.0,0.0,0.00022,0.0,0.0,0.00185,0.0,0.02375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00263,0.00017,0.12525,0.0,0.0,0.0,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01608,0.00069,0.0,0.0,0.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.0,0.0,0.0,0.0004,0.05757,0.00018
SRR2143543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00068,0.0,0.01094,0.0,0.08615999999999999,0.0,0.0,0.0,0.07951,0.0,0.03437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082,0.0,0.048299999999999996,0.0,0.0,0.0,0.0,0.23274999999999998,0.0,0.0,0.00247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051,0.0,0.0,0.00342,0.0,0.0,0.0,0.0,0.04621,0.0,0.0,0.03341,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062,0.00031,0.0,0.0,0.0,0.07988,0.0,0.0,0.0,0.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303,0.0,0.0,0.01968,0.0,0.0,0.0,0.0,0.0,0.0,0.01362,0.0,0.0,0.0,0.0,0.0,0.0,0.00112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00833,0.0,0.0,0.00234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00126,0.0,0.0,0.00048,0.0,0.00029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046,0.0,0.0,0.0,0.0,0.0,0.01162,0.0,0.0,0.0,0.0,0.0,0.0212,0.0,0.0,0.0,0.0,0.0,0.00564,0.0,0.0,0.0,0.00051,0.02375,0.06238,0.0,0.0,0.0,0.0,0.0,0.0,0.00085,0.0,0.0,0.0,0.0,0.0,0.0,0.00225,0.0,0.0,0.00024,0.00231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08632,0.0,0.0,0.0,0.0,0.0,0.0,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.00094,0.0278,0.0
SRR2143544,0.0,0.00655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03181,0.0,0.0,0.0,0.05584,0.0,0.20155,0.0,0.0,0.0,0.0,0.00077,0.0,0.0,0.0,0.0,0.08507,0.00075,0.0,0.0,0.07042999999999999,0.16176000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044,0.0,0.0,0.0,0.0,0.00334,0.0,0.0,0.0,0.00957,0.03086,0.0,0.00066,0.00602,0.0,0.0,0.00075,0.0,0.0,0.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011479999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00707,0.0,0.00073,0.0,0.0,0.00814,0.0,0.0,0.0,0.0,0.0,0.0,0.00038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.00052,0.0,0.00294,0.0,0.0,0.00165,0.0,0.00161,0.0,0.0,0.0,0.01114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,0.0,0.0,0.0,0.0,0.0,0.08092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00411,0.0,0.0,0.00083,0.0,0.0,0.00038,0.0,0.01539,0.0,0.00038,0.0,0.0,0.0,0.0,0.0,0.0,0.00796,0.11372,0.0,0.0,0.0,0.00056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00394,0.0,0.00796,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0.00203,0.0,0.0,0.00324,0.0,0.0,0.0,0.0,0.0,0.0,0.013179999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.02079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00437,0.00032
SRR2143545,0.0,0.0,0.0,0.0,0.00015,0.0,0.0,0.00031,0.0,0.00296,0.0,0.00027,0.0,0.0,0.0,0.00053,0.0,0.0462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010899999999999998,0.0038,0.0,0.0,0.0,0.0,0.05303,0.0,0.0,0.0,0.0,0.0,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224,0.0,0.0,0.0,0.00114,0.0001,0.0,0.0,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04253,0.0,0.0,0.0,0.00014,0.00038,0.0,0.0,0.0,0.0,0.02129,0.0,0.00042,0.0,0.0,0.00185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0003,0.0,9e-05,0.0,0.0,0.00052,0.0,0.00088,0.0,0.0,0.0,0.00249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66524,0.0,0.00015,0.0,0.0,0.0,0.0,0.00017,0.0,0.0,0.00023,0.0,0.0,0.0,0.00047,0.0,0.0,0.00012,0.0,6e-05,0.0,0.0,0.0,0.00173,0.0,0.0,0.00014,0.0,0.00073,0.0,0.00081,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.00213,0.0,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0007300000000000001,0.0,0.0,0.00013,0.0,0.0,0.00011,0.0,0.0,0.0,0.0495,0.0,0.0,0.0,0.0,8e-05,0.0,0.0015,0.00656,0.0,0.0,0.00361,0.0,0.0,0.0,0.0,0.0,0.0,0.00846,0.0,0.0,0.0,0.0,0.0,0.0,0.00344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0,0.01433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00025,0.0,0.0,0.0,0.0,0.0156,0.00021,0.00085,0.0
SRR2143546,0.0,0.0,0.0,0.0,0.02766,0.0,0.0,0.0,0.0,0.00684,0.0,0.00193,0.0,0.0,0.0,0.04724,0.0,0.0071,0.0,0.0,0.0016,0.0,0.00171,0.0,0.0,0.00104,0.0,0.01549,0.00152,0.0,0.0,0.00034,0.10576,0.0,0.0,0.0,0.0,0.0,0.00038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.0,0.0,0.00128,0.0,0.00191,0.0,0.03176,0.0,0.0,0.0,0.00398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00181,0.0,0.0,0.0,0.03469,0.0,0.0,0.0,0.0,0.00058,0.0,0.0,0.0,0.0,0.02619,0.0,0.00251,0.0,0.00514,0.06348,0.0,0.0,0.0,0.0,0.0,0.0,0.00049,0.0,0.0,0.0,0.0,0.0,0.0,0.00558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843,0.0,0.0,0.0,0.0,0.00225,0.0,0.0,0.0,0.00157,0.0,0.0,0.00043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.16388,0.0,0.0,0.00401,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.0,0.0,0.00038,0.0,0.0,0.00142,0.0,0.0,0.00068,0.0009,0.0,0.00316,0.0,0.00113,0.0,0.00138,0.0,0.00039,0.0,0.0,0.0,0.00203,0.0,0.00515,0.0,0.00053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00283,0.00478,0.12574,0.0,0.0146,0.0,0.0,0.00044,0.00046,0.0,0.00457,0.0,0.0,0.03943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00089,0.0,0.00092,0.0,0.00024,0.0,0.0,0.0,0.0,0.0,0.09985,0.00205,0.0,0.00438,0.0,0.00068,0.04589,0.00502,0.03506,0.005
SRR2143547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.2132,0.00018,0.01654,0.0,0.0,0.0,0.07895,0.0,0.09329,0.0,0.0,0.00086,0.0,0.0134,0.0,0.0,0.0,0.00193,0.03424,0.00515,0.0,0.0,0.00095,0.12533,0.0,0.0,0.0009599999999999999,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.023139999999999997,0.0,0.0,0.0,0.01696,0.0,0.0,0.0,0.0,0.0,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062259999999999996,0.0,0.0,0.0,0.00045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00249,0.0,0.02698,0.04027,0.0,0.0,0.0,0.0,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00349,0.0,0.0,0.00063,0.0,0.0,0.0,0.0,0.0,0.00394,0.0,0.0,0.00166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,0.04435,0.00154,0.0,0.0,0.0,0.0,0.0,0.0,0.00087,0.0,0.00054,0.0,0.0,0.0,0.0,0.0,0.00234,0.0,0.0,0.00241,0.0,0.0,0.003,0.0,0.00441,0.0,0.00593,0.0,0.0,0.0,0.0,0.0,0.00606,0.0,0.01183,0.0,0.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00153,0.00027,0.0,0.0043300000000000005,0.00016,0.0,0.0,0.00048,0.00019,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.01285,0.0,0.0,0.00648,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.00012,0.0,0.0,0.01098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00426,0.00108,0.0,0.0,0.0,0.0,0.0,0.0,0.02545,0.0,0.0,0.00019,0.0,0.00073,0.0,0.00051,0.05413,0.0
SRR2143549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00124,0.0,0.0,0.0,0.14267,0.0,0.0,0.0,0.0452,0.0,0.055369999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129,0.0,0.26456,0.0,0.0,0.0,0.01299,0.12097999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00961,0.0,0.0,0.0,0.0,0.01833,0.0,0.0,0.03604,0.00037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087,0.0,0.0,0.0,0.0,0.02561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00381,0.00519,0.0,0.0,0.0,0.0,0.0,0.0,0.00089,0.0,0.0,0.0,0.0,0.0,0.0,0.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00207,0.0,0.01064,0.0029,0.0,0.0,0.00052,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.01387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00447,0.0,0.0,0.00018,0.0,0.00183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.00102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024,0.0,0.13173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06392,0.00031
SRR2143551,0.0,0.05406,0.0,0.0,0.0,0.0,0.0,0.0002,0.00012,0.0,0.0,0.07114,0.0,0.0,0.0,0.02945,0.0,0.009219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13489,0.0,0.0,0.0,0.021990000000000003,0.04811,0.0,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.003,0.0,0.0,0.0,0.00056,0.01049,0.0,0.008709999999999999,0.01524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00633,0.0,0.00326,0.0,0.0,0.05633,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,0.00219,0.0,0.0,0.0,0.00017,0.0,0.0,0.0,0.0,0.00321,0.0,0.0,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034,0.0,0.0,0.0,0.0,0.00011,0.0,0.0,0.0,0.00177,0.0,0.0,0.00478,0.0,0.01197,0.0,0.0,0.0,0.0037,0.0,0.0,0.0,0.0,0.0,0.13199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042,0.05175,0.0,0.0,0.20042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.00396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00574,0.0,0.0,0.0,0.0,0.00011,0.0,0.00024,0.06508,0.0005499999999999999
