,SRR2143521,SRR2143523,SRR2143524,SRR2143526,SRR2143527,SRR2143530,SRR2143533,SRR2143534,SRR2143536,SRR2143537,SRR2143538,SRR2143540,SRR2143542,SRR2143543,SRR2143544,SRR2143545,SRR2143546,SRR2143547,SRR2143549,SRR2143551,SRR2143552,SRR2143553,SRR2143555,SRR2143557,SRR2143558,SRR2143559,SRR2143560,SRR2143562,SRR2143564,SRR2143565,SRR2143567,SRR2143568,SRR2143569,SRR2143572,SRR2143574,SRR2143576,SRR2143578,SRR2143580,SRR2143582,SRR2143583,SRR2143584,SRR2143585,SRR2143587,SRR2143589,SRR2143591,SRR2143593,SRR2143595,SRR2143597,SRR2143598,SRR2143600,SRR2143602,SRR2143605,SRR2143607,SRR2143608,SRR2143609,SRR2143610,SRR2143611,SRR2143612,SRR2143614,SRR2143615,SRR2143617,SRR2143618,SRR2143619,SRR2143621,SRR2143623,SRR2143624,SRR2143626,SRR2143627,SRR2143629,SRR2143630,SRR2143633,SRR2143634,SRR2143636,SRR2143637,SRR2143638,SRR2143640,SRR2143641,SRR2143643,SRR2143644,SRR2143646,SRR2143647,SRR2143648,SRR2143650,SRR2143652,SRR2143653,SRR2143654,SRR2143656,SRR2143657,SRR2143659,SRR2143662,SRR2143663,SRR2143664,SRR2143665,SRR2143666,SRR2143667,SRR2143668,SRR2143669,SRR2143670,SRR2143671,SRR2143672,SRR2143677,SRR2143679,SRR2143680,SRR2143681,SRR2143682,SRR2143683,SRR2143685,SRR2143686,SRR2143687,SRR2143689,SRR2143691,SRR2143692,SRR2143693,SRR2143694,SRR2143695,SRR2143696,SRR2143697,SRR2143698,SRR2143699,SRR2143700,SRR2143703,SRR2143704,SRR2143705,SRR2143706,SRR2143709,SRR2143711,SRR2143713,SRR2143716,SRR2143717,SRR2143722,SRR2143723,SRR2143725,SRR2143726,SRR2143727,SRR2143729,SRR2143730,SRR2143731,SRR2143733,SRR2143735,SRR2143736,SRR2143737,SRR2143738,SRR2143740,SRR2143741,SRR2143742,SRR2143745,SRR2143747,SRR2143748,SRR2143749,SRR2143751,SRR2143752,SRR2143753,SRR2143754,SRR2143755,SRR2143758,SRR2143759,SRR2143764,SRR2143765,SRR2143767,SRR2143768,SRR2143769,SRR2143770,SRR2143771,SRR2143772,SRR2143774,SRR2143775,SRR2143776,SRR2143777,SRR2143778,SRR2143779,SRR2143780,SRR2143782,SRR2143783,SRR2143784,SRR2143785,SRR2143786,SRR2143787,SRR2143788,SRR2143790,SRR2143791,SRR2143792,SRR2143793,SRR2143794,SRR2143795,SRR2143796,SRR2143798,SRR2143799,SRR2143529,SRR2143532,SRR2143541,SRR2143548,SRR2143550,SRR2143554,SRR2143561,SRR2143563,SRR2143566,SRR2143570,SRR2143575,SRR2143577,SRR2143579,SRR2143581,SRR2143586,SRR2143588,SRR2143590,SRR2143592,SRR2143596,SRR2143599,SRR2143601,SRR2143603,SRR2143606,SRR2143613,SRR2143616,SRR2143620,SRR2143628,SRR2143631,SRR2143632,SRR2143635,SRR2143639,SRR2143645,SRR2143649,SRR2143655,SRR2143658,SRR2143660,SRR2143673,SRR2143674,SRR2143675,SRR2143676,SRR2143684,SRR2143688,SRR2143690,SRR2143701,SRR2143702,SRR2143707,SRR2143708,SRR2143710,SRR2143712,SRR2143714,SRR2143718,SRR2143719,SRR2143720,SRR2143721,SRR2143724,SRR2143728,SRR2143732,SRR2143734,SRR2143739,SRR2143743,SRR2143744,SRR2143746,SRR2143750,SRR2143756,SRR2143757,SRR2143760,SRR2143761,SRR2143762,SRR2143763,SRR2143766,SRR2143773,SRR2143781,SRR2143789,SRR2143797,SRR2143800,SRR2143801,SRR2143594,SRR2143678,SRR2143571,SRR2143625,SRR2143715,SRR12478625,SRR12478626,SRR12478627,SRR12478628,SRR12478629,SRR12478630,SRR12478631,SRR12478632,SRR12478633,SRR12478634,SRR12478635,SRR12478636,SRR12478637,SRR12478638,SRR12478639,SRR12478640,SRR12478641,SRR12478643,SRR12478644,SRR12478645,SRR12478646,SRR12478647,SRR12478648,SRR12478649,SRR12478650,SRR12478651,SRR12478652,SRR12478653,SRR12478654,SRR12478655,SRR12478656,SRR12478657,SRR12478658,SRR12478659,SRR12478660,SRR12478661,SRR12478662,SRR12478663,SRR12478664,SRR12478665,SRR12478667,SRR12478668,SRR12478669,SRR12478670,SRR12478671,SRR12478672,SRR12478674,SRR12478675,SRR12478676,SRR12478677,SRR12478678,SRR12478679,SRR12478680,SRR12478681,SRR12478682,SRR12478683,SRR12478684,SRR12478685,SRR12478686,SRR12478687,SRR12478688,SRR12478689,SRR12478690,SRR12478691,SRR12478692,SRR12478693,SRR12478694,SRR12478695,SRR12478696,SRR12478697,SRR12478699,SRR12478700,SRR12478701,SRR12478702,SRR12478703,SRR12478704,SRR12478705,SRR12478706,SRR12478707,SRR12478708,SRR12478709,SRR12478710,SRR12478711,SRR12478712,SRR12478713,SRR12478714,SRR12478715,SRR12478716,SRR12478717,SRR12478718,SRR12478719,SRR12478720,SRR12478721,SRR12478722,SRR12478723,SRR12478724,SRR12478725,SRR12478726,SRR12478727,SRR12478728,SRR12478729,SRR12478730,SRR12478731,SRR12478732,SRR12478733,SRR12478734,SRR12478735,SRR12478736,SRR12478737,SRR12478738,SRR12478739,SRR12478740,SRR12478741,SRR12478742,SRR12478743,SRR12478744,SRR12478745,SRR12478746,SRR12478747,SRR12478748,SRR12478749,SRR12478750,SRR12478751,SRR12478752,SRR12478753,SRR12478754,SRR12478755,SRR12478756,SRR12478757,SRR12478758,SRR12478759,SRR12478760,SRR12478761,SRR12478762,SRR12478763,SRR12478764,SRR12478765,SRR12478766,SRR12478767,SRR12478768,SRR12478769,SRR12478770,SRR12478771,SRR12478772,SRR12478773,SRR12478774,SRR12478775,SRR12478776,SRR12478777,SRR12478778,SRR12478779,SRR12478780,SRR12478782,SRR12478783,SRR12478784,SRR12478785,SRR12478786,SRR12478787,SRR12478788,SRR12478789,SRR12478790,SRR12478791,SRR12478792,SRR12478793,SRR12478794,SRR12478795,SRR12478796,SRR12478797,SRR12478798,SRR12478799,SRR12478800,SRR12478801,SRR12478802,SRR12478803,SRR12478804,SRR12478805,SRR12478806,SRR12478807,SRR12478808,SRR12478809,SRR12478810,SRR12478811,SRR12478812,SRR12478813,SRR12478814,SRR12478815,SRR12478816,SRR12478817,SRR12478818,SRR12478819,SRR12478820,SRR12478821,SRR12478822,SRR12478823,SRR12478824,SRR12478825,SRR12478826,SRR12478827,SRR12478828,SRR12478829,SRR12478830,SRR12478831,SRR12478832,SRR12478833,SRR12478834,SRR12478835,SRR12478836,SRR12478837,SRR12478838,SRR12478839,SRR12478840,SRR12478841,SRR12478842,SRR12478843,SRR12478844,SRR12478845,SRR12478847,SRR12478848,SRR12478849,SRR12478850,SRR12478851,SRR12478852,SRR12478853,SRR12478854,SRR12478855,SRR12478856,SRR12478857,SRR12478858,SRR12478859,SRR12478860,SRR12478861,SRR12478862,SRR12478863,SRR12478864,SRR12478865,SRR12478866,SRR12478867,SRR12478868,SRR12478869,SRR12478870,SRR12478871,SRR12478872,SRR12478873,SRR12478874,SRR12478875,SRR12478876,SRR12478877,SRR12478878,SRR12478879,SRR12478880,SRR12478881,SRR12478882,SRR12478883,SRR12478884,SRR12478885,SRR12478886,SRR12478887,SRR12478888,SRR12478889,SRR12478890,SRR12478891,SRR12478892,SRR12478893,SRR12478894,SRR12478895,SRR12478896,SRR12478897,SRR12478898,SRR12478899,SRR12478900,SRR12478901,SRR12478902,SRR12478903,SRR12478904,SRR12478905,SRR12478906,SRR12478907,SRR12478908,SRR12478909,SRR12478910,SRR12478911,SRR12478912,SRR12478913,SRR12478914,SRR12478915,SRR12478916,SRR12478917,SRR12478918,SRR12478919,SRR12478920,SRR12478921,SRR12478922,SRR12478923,SRR12478924,SRR12478925,SRR12478926,SRR12478927,SRR12478928,SRR12478929,SRR12478930,SRR12478932,SRR12478933,SRR12478934,SRR12478935,SRR12478936,SRR12478937,SRR12478938,SRR12478939,SRR12478940,SRR12478941,SRR12478942,SRR12478943,SRR12478944,SRR12478945,SRR12478946,SRR12478947,SRR12478948,SRR12478949,SRR12478950,SRR34777669,SRR34777670,SRR34777671,SRR34777672,SRR34777673,SRR34777674,SRR34777675,SRR34777676,SRR34777677,SRR34777678,SRR34777679,SRR34777680,SRR34777681,SRR34777682,SRR34777683,SRR34777684,SRR34777685,SRR34777686,SRR34777687,SRR34777688,SRR34777689,SRR34777690,SRR34777691,SRR34777692,SRR34777693,SRR34777694,SRR34777695,SRR34777696,SRR34777697,SRR34777698,SRR34777699
SRR2143521,0.0,0.6544929413987638,0.40295160459407836,0.5622948640606947,0.5635713311407828,0.6586864482338737,0.5429823035116627,0.6297181757400163,0.6628406221260206,0.4113192305750492,0.5998808147022137,0.636726914371731,0.597764167575334,0.5059577997612834,0.4488176239245384,0.7993404982901807,0.6980232180548791,0.4825959661678595,0.6323753879122991,0.7620517305374913,0.5492637127493283,0.672086762874666,0.4637241490709564,0.514969908333038,0.5701075444028026,0.6492976101300113,0.5103132856118809,0.4137106054793967,0.36450587716497124,0.48183429890445134,0.5524595542767721,0.6558153299792834,0.6601729631315427,0.5478805477844279,0.4899742252349158,0.3415224476390187,0.8578354310983094,0.5485850940658388,0.5974333951893855,0.5936581117770606,0.5644128906803865,0.7026339183663105,0.6211545284070749,0.5894757485987963,0.684026084836665,0.6558420901144733,0.7259454260112385,0.7433484551250611,0.5025235778613628,0.5728955690580252,0.6611074655494422,0.48380610775720534,0.7310107953992866,0.5932694672184754,0.645909065629882,0.724622697925219,0.7126454836110845,0.5666139779317212,0.7464774450004817,0.5129908816431219,0.6809223892726529,0.738102757939136,0.33638680026887174,0.478080724376983,0.5541192213497613,0.5786741798829593,0.5942090453924773,0.4518704022538738,0.4359982414739278,0.686843279646233,0.7162434995411445,0.6198458723162968,0.7677849667276274,0.6914895792853782,0.6604212495891174,0.7411923979206928,0.4878258673908447,0.5520422295973031,0.5665904691297007,0.6262320519822574,0.5865509015929489,0.48796147672552154,0.5714856613871705,0.752347578781646,0.5944656681422189,0.6128430224007382,0.5854099616858235,0.5917183761203719,0.47129234309088563,0.6907617144126137,0.39003003003002995,0.6009952709176891,0.6099521298912686,0.7736354651695926,0.5071244210303011,0.6417392896002605,0.749143866294694,0.6504852404962148,0.611502094921991,0.5399512789281367,0.8672663404333082,0.6800872649068933,0.6540571405265414,0.7271183949810217,0.590134671351777,0.7969789497098253,0.6078082571639348,0.7523389589985301,0.5947599143643595,0.5070573306945584,0.6363296580078494,0.6177349768095856,0.6030948450013843,0.5977625867175139,0.5612028158757129,0.6556635569803282,0.5781599687390577,0.5337371032047964,0.5672408552031614,0.48095804142745135,0.48174522608243303,0.4062123242661479,0.6215194555782455,0.7181706312481566,0.4529444026894716,0.434406864600059,0.6471116967217717,0.46342481159007276,0.4510129302570078,0.7556479769973307,0.6029780564263323,0.4128562365182083,0.5598508484894603,0.7336018587096578,0.5190534085533043,0.5366175857899175,0.6605236946816523,0.4689880863699647,0.5954873308633615,0.5187810995590437,0.5664238955428028,0.4412451204261116,0.47463309396238246,0.6531589658320622,0.6974376530692863,0.46309003740155463,0.5211566869700713,0.477047036788352,0.5670543944183574,0.5889037433155081,0.6755538219157958,0.6100047067873899,0.6308847021832289,0.6702164830991265,0.5612848519109245,0.6270968269211127,0.5199198043712693,0.5160846035297553,0.4627641552846226,0.5157122445050211,0.526462198662123,0.45872154914584057,0.3863383669921362,0.428047439801,0.5070391897976012,0.46876658998407383,0.4711777364257274,0.6745364446881538,0.6319467317992709,0.5529252586496303,0.33973528466744757,0.4598083079999597,0.76767589403367,0.7627099726547237,0.4740237673779299,0.5261137606141677,0.5108485445227094,0.6878451221055295,0.4806443468161387,0.4996665386714091,0.6517310888708139,0.6240479990303226,0.6719795644806393,0.5902525521189554,0.4435733432951859,0.47621051350817006,0.6892115550591461,0.699589310654559,0.7064619756594798,0.6077306847076376,0.8750518951333898,0.8102376990366852,0.7167783871622991,0.7301640374074188,0.5193120904548507,0.5491619767489625,0.5110483198829101,0.7327742139294106,0.6249182853349415,0.4852685432338429,0.6075094612844752,0.8590693355344614,0.7067214177652908,0.7029171280775471,0.5761543902192581,0.5933878594767924,0.7274383025225388,0.7074804426249445,0.811389037874971,0.720233932354223,0.7539154416415761,0.5805086478308867,0.6666209760530418,0.5047000374384035,0.6697597437266416,0.7296514424902896,0.5911800139496542,0.7105646563653741,0.6514493675718321,0.7987825515900078,0.565444840398838,0.6078263702255883,0.658437854580024,0.6360425826412636,0.8122463203640687,0.6209535950776748,0.734594738130073,0.7808546627637272,0.546565005915604,0.6267123114753272,0.7271955293627107,0.697488017672034,0.6394710803274264,0.6570722952715323,0.41040485974265356,0.6634474352882844,0.7197156039790589,0.7554703918902214,0.7842093523137446,0.7724064819021655,0.5589457683781013,0.8700770711925346,0.6117160866884427,0.5152972516802065,0.7131202566349459,0.68992224362306,0.8523939469114364,0.8152664619462638,0.5314614292427329,0.8358743487278059,0.7839688143421323,0.5882078343819769,0.570331017572538,0.8066408145956909,0.7723327371992891,0.8077081218934603,0.6880506454665527,0.7670105612645,0.7305994736733044,0.7069339084105036,0.5539239993928043,0.7875546149990633,0.8215351920255024,0.9986533414627679,0.9993826191597344,0.9996159870648273,0.998736695827938,0.9988753652435307,0.9868801728110658,0.9850511101180291,0.9751804796187131,0.9691823301372252,0.9644031447512572,0.9804150636841997,0.9208899345655421,0.9831589904328805,0.9840376841227177,0.9706715114884398,0.9291557653926266,0.9787865544281402,0.9996534972747908,0.9722796788605554,0.941760216877042,0.9689856231522147,0.9770080884748034,0.9711928342130715,0.9721812792608928,0.9883075650482395,0.928958932143791,0.9816409917475819,0.9835076145166519,0.9676597041288166,0.981060924948146,0.9721394721868236,0.977547592764123,0.9613069076846029,0.9848305022966091,1.0,0.9917040393210006,0.982857814329117,0.9374965822155711,0.9855590151859334,0.97220356130236,0.9470548644854389,0.9887861752577164,0.9478974358731856,1.0,0.9687162666571357,0.9723305142425762,0.9800727084332378,0.9927711337207131,0.9561527359072884,0.9830090063144041,0.9791750289159666,0.9808407537980156,0.9849340859186975,0.9810176655261348,0.9857354003453143,0.9762369196630508,0.9722462579126714,0.9802161277783972,0.97554890333172,0.954702616072721,0.9530102896332399,0.9866934151666686,0.9725324257137491,0.9820074349718592,0.9780298506842927,0.983466423180371,0.9763215057636465,0.9941283045131136,0.9983453704588086,0.9744377918641854,0.9677712754632287,0.973389243990417,0.9767220619214607,0.9873793864526589,0.9398970515518091,0.9768037624942717,0.9261959959897011,0.9732127910488858,0.8910659897472931,0.8649143624768991,0.9048333842259998,0.9393973881208313,0.9920785088906607,0.9691246515142227,0.9612064850732818,0.9642364021309364,0.9760853128270274,0.9320835101447404,0.9703646991964491,0.9058668264341684,1.0,0.9688232650665327,0.9710011754350417,1.0,0.9684738632154478,0.9833906149351438,0.9583623052701155,0.9749934747126571,0.9495776837352802,0.9739446565739647,0.9928311652581459,0.978250528165251,0.9727469993959801,0.9455086004773463,0.9547817131659546,0.8768156503711649,0.9651720894615731,0.9029823933312432,0.9773692768994254,0.9512527843006016,0.9492423837496147,0.9810546244553008,0.9566077038555655,0.9316118393453194,0.9595979463101914,0.985130179511014,0.9315500476146915,0.9906770272246219,0.9723313046468626,0.9748735265224693,0.9829710919908202,0.9945096812284588,0.9513866149560544,0.9616167220566075,0.9554679713072252,0.9541072522878309,0.9311958789379855,0.9281448730193597,0.9256285820018321,0.9816771177572098,0.9877269670814526,0.9718663530508441,0.9669163777811629,0.9154059801823017,0.9750308637686026,0.9978761354388219,0.9884394793685968,0.9823784564154454,0.9393484943061743,0.9105864709793839,0.9911675344076497,0.998876799842931,0.9809733836126344,0.9676036976770657,0.9559815829486334,0.9511807075392754,0.9816962038399316,0.9040197567811827,0.9329757225305041,0.9840729258678979,0.9780926729795812,0.9250331642448844,0.9878160035228922,0.968553049844437,0.9213557939884903,0.96176895358135,0.9840202899881562,0.9841235705370844,0.9466724715479202,0.9736288218678919,0.972080882180639,0.9624737451044493,0.9762332401396043,0.9715900258625592,0.9721757233100226,0.9595581727232407,0.9641448350284929,0.9841229172474582,0.8651116645406871,0.9806340572208818,0.967436546508514,0.9748640489632586,0.9729911549493435,0.9395372975796263,0.9673367656200633,0.9845683292434843,0.9710670062735746,0.9642219785047728,0.9853336518325603,0.9753310129667778,0.9012490392643665,0.9913282060538563,0.988635526849071,0.9481365724923769,0.969109680022087,0.9224708716270957,0.9794239036972346,0.9760898379936004,0.9758736532530298,0.8870977301043377,0.9770233452233956,0.9873452659143659,0.9313818260475757,0.9840188203488635,0.9217666580967376,0.9627492000938143,0.9579131721254914,0.9095583397831573,0.9340644924823988,0.9849341215430719,0.9764743556189839,0.8762328742048145,0.9620933215010611,0.9735089454822469,0.9126402975622767,0.9626812594508931,0.9228790421260209,0.9843111210656629,0.9176100995034708,0.9333856250435624,0.9304205059148178,0.9650068210041635,0.9349021364087763,0.9230098177682688,0.92899054250778,0.9348282095445658,0.906568795384395,0.9740518535924062,0.943118655399927,0.9890923010924282,0.922422346987712,1.0,0.9278589851885133,0.9253934818313827,0.9651301348273569,0.928678533001743,0.9518483129343689,0.9169935801092056,0.9286723218546732,0.9182376608391638,0.974396399779248,0.9666259154580747,0.9832307449665102,0.9086830862873657,0.916290595912966,0.9695794743806784,0.9314314922431797,0.9572961787830937,0.9274359811935479,0.9430097245921102,0.9269087778849451,0.9178930971881659,0.9767500298539793,0.9159604105699747,0.9668715968379026,0.8325569678177639,0.9241246035553283,0.9200463029025581,0.9219435542541948,0.9204272238272835,0.9485855527932952,0.9345035523582748,1.0,0.9879268496350054,0.9305743144825978,0.9596643364487227,0.926723530829255,0.9185067794455258,0.976769768937287,0.9338200564450198,0.9871160382627032,0.9735470076753058,0.9171174483070835,0.9252003398294969,0.9135014994266022,1.0,0.9891675535269716,0.9332533224044804,0.9306862797446358,0.9240639167903348,0.8950600810923042,0.935453631375641,0.9744355230160386,0.9898804145420578,0.9648990096749909,0.9228779499053065,0.979739064143098,0.9703965249050736,0.9324964415666738,0.930556599442218,0.9557794423291622,0.9230891213474997,0.9652849161014726,0.9233028118581973,0.93473604385831,0.9372646783312503,0.9873113152355338,0.9631140201658741,0.9318795507507404,0.9882686684084091,0.9339073786645223,0.916868176177946,0.9456063408378533,0.9826902419090902,0.979712609834346,0.9234552327520411,0.9740934128271547,0.9820948302419149,0.9293389830023231,0.9348444973059186,0.9698111414392743,0.9268109678353142,0.9639869815199403,0.9701592924540926,0.9284257283173148,0.9696124387719433,0.932933550294264,0.9737192055566373,0.9498816930007931,0.9505461397026781,0.8905968314941076,0.9360842118656646,0.9536983323784687,0.9195552256420003,0.9260416677469845,0.9535848758350778,0.9901630385223974,0.9311171810147466,0.9245419763400891,0.950455835937339,0.968404301355967,0.9294481679460765,0.9237929351502365,0.9840612711558975,0.9992764326234581,0.9983823158206605,0.9874034583261133,0.9207483066038691,0.9434267815702673,0.9557677432837278,0.9949429705146939,0.9839721359252046,0.9918018119850898,0.9562763285072291,0.9932686007072012,0.9862747850339418,0.9869781707353785,0.9848848241269802,0.993552653972076,0.9926295795238825,0.9963919917565145,0.9987268411979967,0.8873968896762074,0.9926128541302183,0.975429226444085,0.9512123583402811,0.9452707813554578,0.9862399689670309,0.9983438608599655,0.9843995503554646,0.9494600452948768,0.9434037792517582,0.9826968131727027,0.9897708032910135,0.9965569693453393
