,Streptococcus,Lactococcus,Lactobacillus,Pediococcus,Enterococcus,Vagococcus,Weissella,Aerococcus,Carnobacterium,Jeotgalibaca,Staphylococcus,Jeotgalicoccus,Auricoccus,Bacillus,Lysinibacillus,Geobacillus,Terribacillus,Anoxybacillus,Amphibacillus,Oceanobacillus,Listeria,Brochothrix,Paenibacillus,Aneurinibacillus,Brevibacillus,Thermobacillus,Exiguobacterium,Gemella,Alicyclobacillus,Tumebacillus,Kyrpidia,Solibacillus,Planococcus,Paenisporosarcina,Laceyella,Ezakiella,Anaerococcus,Parvimonas,Peptoniphilus,Mahella,Carboxydothermus,Thermoanaerobacter,Thermacetogenium,Thermosediminibacter,Caldicellulosiruptor,Oscillibacter,Cellulosilyticum,Anaerotignum,Roseburia,Intestinimonas,Clostridioides,Desulfosporosinus,Dehalobacterium,Thermincola,Candidatus Desulforudis,Clostridium,Mogibacterium,Carboxydocella,Flavonifractor,Ruminococcus,Eubacterium,Syntrophomonas,Mageeibacillus,Acetohalobium,Selenomonas,Megamonas,Megasphaera,Turicibacter,Frondihabitans,Aurantimicrobium,Microbacterium,Agromyces,Curtobacterium,Rathayibacter,Agrococcus,Microcella,Kytococcus,Neomicrococcus,Auritidibacter,Micrococcus,Kocuria,Sinomonas,Arthrobacter,Rothia,Ornithinimicrobium,Cellulomonas,Dermatophilus,Austwickia,Beutenbergia,Xylanimonas,Dermabacter,Brachybacterium,Brevibacterium,Corynebacterium,Mycobacterium,Mycolicibacterium,Nocardia,Rhodococcus,Dietzia,Lawsonella,Propionimicrobium,Pseudopropionibacterium,Propionibacterium,Auraticoccus,Cutibacterium,Tessaracoccus,Microlunatus,Micropruina,Nocardioides,Pimelobacter,Actinotignum,Actinomyces,Arcanobacterium,Trueperella,Mobiluncus,Streptomyces,Bifidobacterium,Amycolatopsis,Actinoalloteichus,Nonomuraea,Streptosporangium,Nocardiopsis,Actinomadura,Actinopolyspora,Frankia,Stackebrandtia,Jiangella,Thermobispora,Geodermatophilus,Salinispora,Kineococcus,Nakamurella,Olsenella,Collinsella,Rubrobacter,Euzebya,Candidatus Atelocyanobacterium,Nostoc,Synechococcus,Prochlorococcus,Chamaesiphon,Gloeobacter,Mycoplasma,Acholeplasma,Anaerolinea,Sphaerobacter,Dehalogenimonas,Caldilinea,Deinococcus,Marinithermus,Thermobaculum,Neisseria,Eikenella,Vitreoscilla,Simonsiella,Laribacter,Jeongeupia,Methylibium,Thiomonas,Rhizobacter,Paucibacter,Delftia,Rhodoferax,Massilia,Collimonas,Cupriavidus,Burkholderia,Polynucleobacter,Hydromonas,Pandoraea,Bordetella,Nitrosomonas,Nitrosospira,Gallionella,Candidatus Profftella,Sphingomonas,Gemmobacter,Rhodobacter,Maricaulis,Anderseniella,Candidatus Phaeomarinobacter,Martelella,Phyllobacterium,Liberibacter,Gluconobacter,Kozakia,Granulibacter,Pararhodospirillum,Rickettsia,Candidatus Midichloria,Candidatus Thioglobus,Pseudomonas,Azotobacter,Buchnera,Proteus,Arsenophonus,Salmonella,Candidatus Riesia,Sodalis,Haemophilus,Pasteurella,Alkalilimnicola,Thioalkalivibrio,Woeseia,Granulosicoccus,Allochromatium,Glaciecola,Luteibacter,Stenotrophomonas,Halotalea,Marinomonas,Alcanivorax,Halioglobus,Hydrogenovibrio,Beggiatoa,Methylococcus,Methylovulum,Aeromonas,Sulfurifustis,Pelobacter,Desulfuromonas,Geobacter,Desulfococcus,Candidatus Desulfofervidus,Sorangium,Syntrophobacter,Desulfomonile,Sulfuricurvum,Mariprofundus,Bdellovibrio,Prevotella,Bacteroides,Porphyromonas,Candidatus Azobacteroides,Barnesiella,Pseudopedobacter,Chloroherpeton,Streptobacillus,Ereboglobus,Deferribacter,Persephonella,Terriglobus,Leptospirillum,Homo,Methanococcus,Cytomegalovirus,Virgibacillus,Parageobacillus,Fictibacillus,Novibacillus,Kurthia,Tetragenococcus,Oenococcus,Marinilactibacillus,Lachnoclostridium,Anaerostipes,Desulfotomaculum,Ethanoligenens,Thermanaeromonas,Halothermothrix,Psychromicrobium,Rhodoluna,Kribbella,Gordonia,Gardnerella,Alloactinosynnema,Thermobifida,Gordonibacter,Eggerthella,Chthonomonas,Coprothermobacter,Acetobacter,Parasaccharibacter,Komagataeibacter,Asaia,Gluconacetobacter,Bosea,Methylobacterium,Methyloceanibacter,Azorhizobium,Caulobacter,Brevundimonas,Wolbachia,Candidatus Evansia,Escherichia,Serratia,Psychrobacter,Marinobacter,Vibrio,Dichelobacter,Pseudohongiella,Acidiferrobacter,Sandaracinus,Haliangium,Desulfurivibrio,Desulfovibrio,Nautilia,Flavobacterium,Ornithobacterium,Candidatus Sulcia,Ichthyobacterium,Candidatus Amoebophilus,Spirosoma,Melioribacter,Gemmatimonas,Leptotrichia,Sneathia,Ilyobacter,Coraliomargarita,Kiritimatiella,Thermanaerovibrio,Jonquetella,Caldimicrobium,Caldithrix,Turneriella,Candidatus Solibacter,Finegoldia,Murdochiella,Gottschalkia,Jeotgalibacillus,Peptoclostridium,Acetoanaerobium,Filifactor,Alkaliphilus,Blautia,Butyrivibrio,Thermaerobacter,Fastidiosipila,Dehalobacter,Symbiobacterium,Veillonella,Dialister,Candidatus Aquiluna,Saccharopolyspora,Saccharothrix,Candidatus Nanopelagicus,Libanicoccus,Slackia,Phoenicibacter,Conexibacter,Thermus,Spiroplasma,Candidatus Phytoplasma,Candidatus Izimaplasma,Dehalococcoides,Chloroflexus,Roseomonas,Acidisphaera,Magnetospira,Azospirillum,Rhodospirillum,Candidatus Endolissoclinum,Sphingopyxis,Blastomonas,Erythrobacter,Altererythrobacter,Micavibrio,Nitratireductor,Paracoccus,Ehrlichia,Orientia,Candidatus Pelagibacter,Candidatus Fonsibacter,Parvularcula,Magnetococcus,Candidatus Paracaedibacter,Candidatus Nucleicultrix,Variovorax,Hydrogenophaga,Melaminivora,Acidovorax,Candidatus Symbiobacter,Paraburkholderia,Aquabacterium,Achromobacter,Oxalobacter,Azoarcus,Candidatus Blochmannia,Candidatus Gullanella,Citrobacter,Klebsiella,Candidatus Ishikawaella,Acinetobacter,Halorhodospira,Halothiobacillus,Luteimonas,Agarivorans,Methylomonas,Geoalkalibacter,Desulfatibacillum,Stigmatella,Candidatus Babela,Hippea,Syntrophus,Desulfarculus,Campylobacter,Arcobacter,Halobacteriovorax,Riemerella,Kordia,Elizabethkingia,Aequorivita,Myroides,Capnocytophaga,Chryseobacterium,Muricauda,Tenacibaculum,Weeksella,Wenyingzhuangia,Lutibacter,Gramella,Aquimarina,Polaribacter,Salegentibacter,Cellulophaga,Blattabacterium,Fluviicola,Tannerella,Odoribacter,Muribaculum,Flammeovirga,Haliscomenobacter,Chlamydia,Parachlamydia,Fusobacterium,Petrotoga,Fervidobacterium,Acetomicrobium,Aminobacterium,Flexistipes,Denitrovibrio,Desulfurispirillum,Thermodesulfatator,Leptospira,Caldisericum,Herbinix,Faecalibacterium,Mordavella,Desulfitobacterium,Desulfallas,Desulfofarcimen,Ammonifex,Ndongobacter,Acidaminococcus,Erysipelothrix,Coriobacterium,Atopobium,Adlercreutzia,Anabaena,Alistipes,Parabacteroides,Fermentimonas,Proteiniphilum,Alkalitalea,Salinivirga,Formosa,Pseudarcicella,Pontibacter,Bernardetia,Sphingobacterium,Salinibacter,Niveispirillum,Asticcacaulis,Novosphingobium,Limnohabitans,Pantoea,Desulfobulbus,Borrelia,Pseudothermotoga,Lachnoanaerobaculum,Pseudoclostridium,Syntrophobotulus,Leuconostoc,Denitrobacterium,Paludibacter,Chryseolinea,Candidatus Cardinium,Arachidicoccus,Chlorobium,Bartonella,Devosia,Brucella,Anaplasma,Enterobacter,Yersinia,Oblitimonas,Acidihalobacter,Chromohalobacter,Desulfurella,Helicobacter,Candidatus Kuenenia,Paeniclostridium,Hungateiclostridium,Halanaerobium,Negativicoccus,Faecalibaculum,Faecalitalea,Limnochorda,Ureaplasma,Trichodesmium,Oscillatoria,Meiothermus,Croceibacter,Nonlabens,Echinicola,Arcticibacterium,Runella,Rhodothermus,Fibrobacter,Sutterella,Pseudorhodoplanes,Candidatus Portiera,Legionella,Piscirickettsia,Planctomyces,Rubinisphaera,Phycisphaera,Polaromonas,Ramlibacter,Verminephrobacter,Alicycliphilus,Alcaligenes,Candidatus Kinetoplastibacterium,Ketogulonicigenium,Tistrella,Sphingobium,Bradyrhizobium,Maritalea,Phenylobacterium,Vulgatibacter,Cystobacter,Lawsonia,Candidatus Hoaglandella,Pragia,Wenzhouxiangella,Shewanella,Thalassolituus,Dokdonella,Lysobacter,Francisella,Thiomicrospira,Photobacterium,Solimonas,Methylomicrobium,Cellvibrio,Hydrogenophilus,Phycicoccus,Arsenicicoccus,Devriesea,Tropheryma,Luteipulveratus,Sanguibacter,Tsukamurella,Planktothrix,Dolichospermum,Stanieria,Owenweeksia,Flavisolibacter,Chitinophaga,Draconibacterium,Methylacidiphilum,Verrucomicrobium,Luteitalea,Sulfurihydrogenibium,Sphaerochaeta,Defluviitoga,Nitrospira,Microvirga,Pelagibacterium,Sphingorhabdus,Xanthomonas,Pseudoxanthomonas,Candidatus Nitrosoglobus,Coxiella,Candidatus Moranella,Xenorhabdus,Immundisolibacter,Idiomarina,Steroidobacter,Sulfuricella,Candidatus Methylopumilus,Acidipropionibacterium,Nodularia,Hymenobacter,Filimonas,Mucilaginibacter,Planctopirus,Gemmata,Sediminispirochaeta,Treponema,Chloracidobacterium,Syntrophothermus,Friedmanniella,Zunongwangia,Comamonas,Herminiimonas,Chelatococcus,Oligotropha,Zymomonas,Candidatus Mikella,Providencia,Pirellula,Calditerrivibrio,Thermovirga,Halobacteroides,Dermacoccus,Cyanothece,Mesoplasma,Nitrospirillum,Magnetospirillum,Rhizobium,Hyphomicrobium,Candidatus Puniceispirillum,Ferriphaselus,Erwinia,Halomonas,Reinekea,Colwellia,Frateuria,Anaeromyxobacter,Dokdonia,Opitutus,Lacunisphaera,Isosphaera,Halobacillus,Aeribacillus,Acetobacterium,Thermodesulfobium,Microcoleus,Geminocystis,Gloeocapsa,Cyanobacterium,Synechocystis,Acaryochloris,Pseudanabaena,Calothrix,Micromonospora,Roseiflexus,Candidatus Promineofilum,Truepera,Candidatus Walczuchella,Pedobacter,Porphyrobacter,Croceicoccus,Citromicrobium,Filomicrobium,Herbaspirillum,Sedimenticola,Desulfobacter,Waddlia,Spirochaeta,Cloacibacillus,Aquifex,Mycetocola,Actinoplanes,Acidothermus,Cryptobacterium,Entomoplasma,Moorea,Maribacter,Neorickettsia,Parvibaculum,Paraglaciecola,Chondromyces,Desulfobacterium,Ralstonia,Bacteriovorax,Borreliella,Aminomonas,Thermodesulfobacterium,Dictyoglomus,Rummeliibacillus,Microcystis,Trichormus,Cyclobacterium,Persicobacter,Shinella,Alteromonas,Hahella,Sebaldella,Lentibacillus,Leptolyngbya,Sphaerospermopsis,Pseudonocardia,Kibdelosporangium,Candidatus Tremblaya,Glaesserella,Moraxella,Thalassotalea,Spiribacter,Rhodovulum,Pseudodesulfovibrio,Kosmotoga,Xylella,Kangiella,Thioploca,Desulfotalea,Malacobacter,Rubrivivax,Janthinobacterium,Chromobacterium,Acidithiobacillus,Gilvibacter,Siansivirga,Cytophaga,Belliella,Algoriphagus,Candidatus Arthromitus,Pelosinus,Allokutzneria,Fuerstia,Thermogutta,Akkermansia,Brachyspira,Methanosarcina,Heliobacterium,Miniimonas,Actinopolymorpha,Fimbriimonas,Rhodanobacter,Dyella,Tatlockia,Candidatus Carsonella,Agarilytica,Psychromonas,Celeribacter,Pseudovibrio,Hyphomonas,Hirschia,Blastochloris,Rhodopseudomonas,Hoeflea,Hartmannibacter,Xanthobacter,Sulfuriferula,Thermodesulfovibrio,Marmoricola,Blastococcus,Psychroflexus,Mesorhizobium,Acidobacterium,Candidatus Koribacter,Clavibacter,Winogradskyella,Leadbetterella,Gynuella,Oleispira,Candidatus Ruthia,Olleya,Sediminicola,Halomicronema,Basilea,Singulisphaera,Modestobacter,Mycolicibacter,Segniliparus,Chondrocystis,Shigella,Nitrosococcus,Thioflavicoccus,Ferrimonas,Kushneria,Aggregatibacter,Sinorhizobium,Candidatus Phycorickettsia,Myxococcus,Desulfomicrobium,Nitratiruptor,Flagellimonas,Rufibacter,Pseudoflavitalea,Saprospira,Gemmatirosa,Thermoanaerobacterium,Scytonema,Gloeomargarita,Thermomonospora,Crinalium,Geitlerinema,Halothece,Thauera,Sulfuritalea,Octadecabacter,Desulfohalobium,Robiginitalea,Monoglobus,Caldanaerobacter,Tolumonas,Rhodomicrobium,Desulfobacca,Wolinella,Marinitoga,Halocynthiibacter,Sulfitobacter,Confluentimicrobium,Labrenzia,Starkeya,Phreatobacter,Desulfocapsa,Sulfurimonas,Aquiflexum,Niabella,Ignavibacterium,Jonesia,Thermomicrobium,Niastella,Marivirga,Phaeobacter,Acidimicrobium,Petrimonas,Candidatus Tachikawaea,Dickeya,Yoonia,Elusimicrobium,Thermofilum,Thermoclostridium,Tepidanaerobacter,Oligella,Breoghania,Salipiger,Paraphotobacterium,Thermosipho,Hydrogenobaculum,Metallosphaera,Nitrobacter,Catenovulum,Thiolapillus,Glutamicibacter,Defluviimonas,Agrobacterium,Candidatus Purcelliella,Morganella,Pseudoalteromonas,Lacimicrobium,Oceanicoccus,Bradymonas,Candidatus Cloacimonas,Endomicrobium,Isoptericola,Raphidiopsis,Salinisphaera,Haloarcobacter,Thermocrinis,Thermosulfidibacter
SRR34777669,52652.0,19.0,1020.0,3.0,28.0,2.0,6.0,7.0,1.0,1.0,2546.0,1.0,1.0,381.0,31.0,18.0,3.0,2.0,1.0,1.0,63.0,35.0,25.0,25.0,4.0,1.0,14.0,4.0,6.0,6.0,5.0,7.0,2.0,1.0,1.0,4261.0,2767.0,372.0,57.0,890.0,6.0,2.0,1.0,2.0,1.0,34.0,7.0,3.0,1.0,8.0,3.0,5.0,1.0,1.0,1.0,8.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,48.0,2.0,1.0,9.0,226.0,40.0,30.0,20.0,13.0,1.0,1.0,1.0,1268.0,518.0,43.0,28.0,13.0,10.0,5.0,1.0,2.0,26.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,10204.0,10.0,2.0,9.0,3.0,1.0,1.0,36.0,17.0,12.0,11.0,11.0,9.0,6.0,2.0,1.0,1.0,39.0,14.0,14.0,3.0,2.0,20.0,17.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,11.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,16.0,8.0,4.0,1.0,5.0,3.0,1320.0,4.0,4.0,3.0,60.0,56.0,75.0,1.0,25.0,2.0,2.0,2.0,1.0,2.0,26.0,19.0,1.0,14.0,297.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,16.0,4.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,12.0,1.0,3.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR34777670,2577.0,116.0,63375.0,12.0,8.0,22.0,13.0,31.0,0.0,4.0,1065.0,0.0,2.0,24927.0,591.0,965.0,50.0,944.0,0.0,5.0,22.0,121.0,144.0,329.0,13.0,0.0,79.0,2.0,0.0,182.0,2.0,66.0,21.0,11.0,15.0,0.0,2.0,1.0,3.0,60.0,4.0,3.0,0.0,0.0,0.0,17.0,0.0,2.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,12.0,5161.0,4276.0,13.0,11.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,18.0,6.0,0.0,6.0,0.0,0.0,2.0,4.0,11.0,15.0,8.0,21.0,8.0,1.0,7.0,0.0,0.0,13.0,70.0,0.0,1.0,0.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,10.0,7.0,8.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,127.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,101.0,88.0,1.0,1082.0,9.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,13448.0,45.0,19.0,6.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4916.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
